sender,time_ms,type
57,748.8000000000001,excitatory
10025,749.1,inhibitory
10054,749.2,inhibitory
10007,749.3000000000001,inhibitory
54,749.4,excitatory
99,749.7,excitatory
15,749.8000000000001,excitatory
26,749.9,excitatory
2,750.0,excitatory
21,750.2,excitatory
74,750.2,excitatory
10060,750.3000000000001,inhibitory
17,750.4,excitatory
65,750.4,excitatory
83,750.7,excitatory
62,750.9,excitatory
91,751.1,excitatory
10029,751.3000000000001,inhibitory
10061,751.3000000000001,inhibitory
10088,751.4,inhibitory
10074,751.5,inhibitory
10058,751.6,inhibitory
51,751.7,excitatory
5,751.7,excitatory
10096,751.7,inhibitory
94,751.7,excitatory
10039,751.8000000000001,inhibitory
33,752.1,excitatory
58,752.3000000000001,excitatory
10024,752.6,inhibitory
10045,752.7,inhibitory
10098,752.7,inhibitory
84,753.2,excitatory
49,753.3000000000001,excitatory
10022,753.4,inhibitory
10059,753.6,inhibitory
10067,753.9,inhibitory
10056,754.0,inhibitory
10051,754.2,inhibitory
86,754.4,excitatory
10018,754.7,inhibitory
36,754.8000000000001,excitatory
46,755.1,excitatory
10035,755.2,inhibitory
10016,755.2,inhibitory
56,755.4,excitatory
98,755.5,excitatory
95,755.8000000000001,excitatory
81,756.2,excitatory
10048,756.5,inhibitory
29,757.0,excitatory
78,757.0,excitatory
1,757.2,excitatory
10097,757.2,inhibitory
10042,757.2,inhibitory
10094,757.3000000000001,inhibitory
10020,757.3000000000001,inhibitory
10009,757.5,inhibitory
79,757.6,excitatory
41,757.7,excitatory
10037,757.8000000000001,inhibitory
10013,757.8000000000001,inhibitory
12,758.1,excitatory
39,758.2,excitatory
19,758.4,excitatory
10090,758.4,inhibitory
27,758.6,excitatory
10064,759.2,inhibitory
10044,759.2,inhibitory
10071,759.3000000000001,inhibitory
73,759.5,excitatory
38,759.5,excitatory
48,759.6,excitatory
22,759.6,excitatory
10014,759.7,inhibitory
34,759.8000000000001,excitatory
10068,760.0,inhibitory
10,760.0,excitatory
85,760.0,excitatory
89,760.1,excitatory
10011,760.3000000000001,inhibitory
10040,760.4,inhibitory
10058,760.7,inhibitory
64,760.7,excitatory
10062,760.7,inhibitory
10059,760.7,inhibitory
10095,760.9,inhibitory
55,761.2,excitatory
53,761.9,excitatory
10050,762.2,inhibitory
37,762.2,excitatory
10017,762.9,inhibitory
60,762.9,excitatory
4,762.9,excitatory
93,763.1,excitatory
33,763.2,excitatory
10085,763.3000000000001,inhibitory
63,763.3000000000001,excitatory
92,763.3000000000001,excitatory
97,763.4,excitatory
57,763.5,excitatory
10070,763.6,inhibitory
10046,763.6,inhibitory
32,763.6,excitatory
10079,763.9,inhibitory
10009,764.2,inhibitory
67,764.2,excitatory
7,764.4,excitatory
87,764.5,excitatory
62,764.7,excitatory
10057,764.7,inhibitory
10091,764.8000000000001,inhibitory
10069,764.8000000000001,inhibitory
14,764.8000000000001,excitatory
10015,764.8000000000001,inhibitory
44,764.9,excitatory
10010,764.9,inhibitory
16,764.9,excitatory
10094,764.9,inhibitory
10052,765.0,inhibitory
45,765.0,excitatory
10078,765.0,inhibitory
10019,765.1,inhibitory
10041,765.8000000000001,inhibitory
10033,765.8000000000001,inhibitory
10021,765.9,inhibitory
10099,766.0,inhibitory
15,766.1,excitatory
82,766.2,excitatory
95,766.2,excitatory
10023,766.3000000000001,inhibitory
47,766.5,excitatory
26,766.5,excitatory
10045,766.9,inhibitory
10093,767.1,inhibitory
10096,767.1,inhibitory
10012,767.4,inhibitory
10002,767.7,inhibitory
10098,767.8000000000001,inhibitory
10001,767.9,inhibitory
38,767.9,excitatory
81,768.1,excitatory
80,768.5,excitatory
21,768.9,excitatory
24,768.9,excitatory
88,769.0,excitatory
17,769.2,excitatory
10025,769.3000000000001,inhibitory
23,770.0,excitatory
61,770.2,excitatory
76,770.2,excitatory
20,770.7,excitatory
10081,771.4,inhibitory
10065,771.4,inhibitory
10026,771.5,inhibitory
8,771.5,excitatory
69,771.5,excitatory
10086,772.0,inhibitory
83,772.2,excitatory
25,772.2,excitatory
59,772.5,excitatory
74,772.5,excitatory
10036,772.5,inhibitory
68,772.7,excitatory
58,772.7,excitatory
10027,772.9,inhibitory
10075,773.0,inhibitory
31,773.2,excitatory
30,773.2,excitatory
33,773.7,excitatory
10064,773.9,inhibitory
77,774.7,excitatory
66,774.9,excitatory
10028,775.3000000000001,inhibitory
96,775.4,excitatory
13,775.4,excitatory
65,775.4,excitatory
10031,775.5,inhibitory
10006,775.7,inhibitory
10034,775.8000000000001,inhibitory
41,775.8000000000001,excitatory
10004,775.9,inhibitory
75,776.1,excitatory
10008,776.1,inhibitory
55,776.3000000000001,excitatory
10054,776.3000000000001,inhibitory
42,776.3000000000001,excitatory
10039,776.3000000000001,inhibitory
22,776.4,excitatory
10083,776.4,inhibitory
10005,776.4,inhibitory
6,776.4,excitatory
10043,776.6,inhibitory
29,776.6,excitatory
10021,776.6,inhibitory
10045,776.6,inhibitory
10088,776.7,inhibitory
39,776.9,excitatory
50,776.9,excitatory
10071,777.0,inhibitory
47,777.0,excitatory
37,777.0,excitatory
10015,777.0,inhibitory
98,777.1,excitatory
78,777.1,excitatory
10077,777.1,inhibitory
10049,777.2,inhibitory
92,777.3000000000001,excitatory
10058,777.3000000000001,inhibitory
10082,777.4,inhibitory
10089,777.4,inhibitory
10020,777.5,inhibitory
2,777.5,excitatory
10032,777.7,inhibitory
94,777.7,excitatory
5,777.9,excitatory
90,777.9,excitatory
10051,777.9,inhibitory
18,777.9,excitatory
11,778.0,excitatory
48,778.0,excitatory
52,778.0,excitatory
91,778.1,excitatory
38,778.1,excitatory
14,778.1,excitatory
10037,778.2,inhibitory
10081,778.3000000000001,inhibitory
35,778.4,excitatory
27,778.5,excitatory
10022,779.0,inhibitory
10001,779.0,inhibitory
10029,779.4,inhibitory
89,779.6,excitatory
10073,779.7,inhibitory
51,779.7,excitatory
1,779.9,excitatory
71,779.9,excitatory
56,780.1,excitatory
10013,780.8000000000001,inhibitory
10011,780.8000000000001,inhibitory
10074,780.9,inhibitory
3,781.1,excitatory
10072,781.6,inhibitory
10033,781.9,inhibitory
10055,782.4,inhibitory
10048,782.4,inhibitory
10067,782.4,inhibitory
10090,782.5,inhibitory
10023,782.5,inhibitory
36,782.6,excitatory
10057,782.9,inhibitory
10017,782.9,inhibitory
46,782.9,excitatory
10080,783.0,inhibitory
10056,783.3000000000001,inhibitory
99,783.6,excitatory
49,783.7,excitatory
10094,784.0,inhibitory
45,784.1,excitatory
17,784.3000000000001,excitatory
10030,784.3000000000001,inhibitory
70,784.6,excitatory
26,784.6,excitatory
24,784.8000000000001,excitatory
57,785.2,excitatory
10042,785.3000000000001,inhibitory
14,785.4,excitatory
10009,785.4,inhibitory
19,785.6,excitatory
81,785.6,excitatory
10060,785.7,inhibitory
10047,786.0,inhibitory
2,786.2,excitatory
10024,786.3000000000001,inhibitory
10025,786.3000000000001,inhibitory
40,786.3000000000001,excitatory
79,786.4,excitatory
10019,786.5,inhibitory
54,786.5,excitatory
9,786.9,excitatory
10020,786.9,inhibitory
44,786.9,excitatory
10018,787.5,inhibitory
35,787.5,excitatory
11,787.7,excitatory
10010,787.7,inhibitory
92,788.0,excitatory
86,788.1,excitatory
100,788.1,excitatory
97,788.2,excitatory
10035,788.3000000000001,inhibitory
10087,788.4,inhibitory
10089,788.8000000000001,inhibitory
10086,789.1,inhibitory
15,789.9,excitatory
10036,790.1,inhibitory
60,790.4,excitatory
39,790.5,excitatory
10043,790.8000000000001,inhibitory
83,790.9,excitatory
84,790.9,excitatory
10041,791.0,inhibitory
32,791.0,excitatory
59,791.0,excitatory
10097,791.0,inhibitory
21,791.1,excitatory
34,791.1,excitatory
10092,791.2,inhibitory
74,791.2,excitatory
1,791.4,excitatory
28,791.5,excitatory
10034,791.5,inhibitory
7,791.5,excitatory
76,791.5,excitatory
10061,791.6,inhibitory
10046,791.6,inhibitory
10052,791.7,inhibitory
78,791.7,excitatory
23,791.8000000000001,excitatory
93,791.8000000000001,excitatory
87,791.8000000000001,excitatory
10068,792.0,inhibitory
10062,792.0,inhibitory
89,792.3000000000001,excitatory
10039,792.3000000000001,inhibitory
10057,792.3000000000001,inhibitory
10038,792.4,inhibitory
19,792.4,excitatory
77,792.5,excitatory
8,792.5,excitatory
33,792.6,excitatory
10098,792.6,inhibitory
42,792.9,excitatory
67,793.1,excitatory
10037,793.1,inhibitory
10100,793.4,inhibitory
50,793.4,excitatory
10021,793.4,inhibitory
10014,793.4,inhibitory
72,793.8000000000001,excitatory
10065,794.3000000000001,inhibitory
53,794.7,excitatory
10081,795.3000000000001,inhibitory
10003,795.3000000000001,inhibitory
64,795.4,excitatory
88,795.8000000000001,excitatory
10015,796.2,inhibitory
75,796.2,excitatory
94,796.9,excitatory
10095,797.1,inhibitory
10063,797.1,inhibitory
91,797.3000000000001,excitatory
10048,797.9,inhibitory
10049,798.0,inhibitory
81,798.2,excitatory
15,798.3000000000001,excitatory
10040,798.4,inhibitory
10033,798.4,inhibitory
82,798.4,excitatory
10044,798.5,inhibitory
10072,798.7,inhibitory
10091,798.8000000000001,inhibitory
25,798.9,excitatory
10005,799.2,inhibitory
17,799.2,excitatory
6,799.2,excitatory
10039,799.8000000000001,inhibitory
10084,799.8000000000001,inhibitory
10071,799.9,inhibitory
10078,799.9,inhibitory
10016,800.1,inhibitory
10,800.7,excitatory
96,801.0,excitatory
10053,801.0,inhibitory
10006,801.3000000000001,inhibitory
10017,801.8000000000001,inhibitory
12,801.8000000000001,excitatory
10070,801.8000000000001,inhibitory
10045,802.2,inhibitory
22,802.2,excitatory
10004,802.3000000000001,inhibitory
51,802.3000000000001,excitatory
10075,802.6,inhibitory
10064,802.7,inhibitory
10046,802.8000000000001,inhibitory
10088,803.4,inhibitory
10056,803.5,inhibitory
5,803.7,excitatory
10077,804.0,inhibitory
68,804.0,excitatory
98,804.7,excitatory
46,805.1,excitatory
47,805.1,excitatory
85,805.2,excitatory
10087,805.2,inhibitory
57,805.3000000000001,excitatory
54,806.0,excitatory
10025,806.0,inhibitory
10042,806.0,inhibitory
69,806.1,excitatory
48,806.3000000000001,excitatory
27,806.3000000000001,excitatory
10012,806.3000000000001,inhibitory
21,806.4,excitatory
10050,806.4,inhibitory
10093,806.4,inhibitory
62,806.6,excitatory
10031,806.6,inhibitory
94,806.8000000000001,excitatory
10011,806.8000000000001,inhibitory
10009,806.8000000000001,inhibitory
9,806.9,excitatory
10079,806.9,inhibitory
10076,806.9,inhibitory
10086,807.0,inhibitory
52,807.0,excitatory
10027,807.0,inhibitory
61,807.3000000000001,excitatory
10092,807.3000000000001,inhibitory
10045,807.4,inhibitory
66,807.4,excitatory
14,807.5,excitatory
10028,807.5,inhibitory
10007,807.5,inhibitory
10078,807.6,inhibitory
10023,807.6,inhibitory
70,807.6,excitatory
38,807.7,excitatory
18,807.7,excitatory
36,807.7,excitatory
10022,807.7,inhibitory
26,807.8000000000001,excitatory
95,807.8000000000001,excitatory
76,807.9,excitatory
55,807.9,excitatory
10090,808.1,inhibitory
10096,808.1,inhibitory
10026,808.1,inhibitory
10099,808.1,inhibitory
10008,808.2,inhibitory
1,808.2,excitatory
74,808.2,excitatory
10051,808.2,inhibitory
84,808.2,excitatory
10058,808.3000000000001,inhibitory
10059,808.3000000000001,inhibitory
10097,808.3000000000001,inhibitory
58,808.3000000000001,excitatory
4,808.4,excitatory
93,808.4,excitatory
10067,808.4,inhibitory
10069,808.4,inhibitory
10014,808.4,inhibitory
10085,808.5,inhibitory
92,808.5,excitatory
56,808.5,excitatory
16,808.6,excitatory
10043,808.7,inhibitory
10094,808.7,inhibitory
10066,808.7,inhibitory
90,808.7,excitatory
10100,808.8000000000001,inhibitory
99,808.8000000000001,excitatory
10030,808.8000000000001,inhibitory
10073,808.8000000000001,inhibitory
40,808.9,excitatory
10032,808.9,inhibitory
13,809.0,excitatory
10037,809.0,inhibitory
10055,809.0,inhibitory
63,809.1,excitatory
10041,809.3000000000001,inhibitory
28,809.3000000000001,excitatory
6,809.4,excitatory
41,809.4,excitatory
49,809.4,excitatory
10060,809.5,inhibitory
89,809.5,excitatory
31,809.7,excitatory
83,812.1,excitatory
24,813.7,excitatory
10083,813.8000000000001,inhibitory
10019,813.8000000000001,inhibitory
10089,814.1,inhibitory
10033,814.3000000000001,inhibitory
71,814.8000000000001,excitatory
10038,814.8000000000001,inhibitory
43,815.5,excitatory
10018,815.7,inhibitory
10074,815.9,inhibitory
10034,816.2,inhibitory
45,816.3000000000001,excitatory
51,816.3000000000001,excitatory
20,816.4,excitatory
10032,816.5,inhibitory
59,816.6,excitatory
19,816.6,excitatory
10091,816.7,inhibitory
32,816.8000000000001,excitatory
100,816.9,excitatory
39,817.0,excitatory
36,817.3000000000001,excitatory
65,817.4,excitatory
82,817.5,excitatory
25,817.6,excitatory
42,817.6,excitatory
10054,817.6,inhibitory
30,817.6,excitatory
12,817.7,excitatory
10041,817.7,inhibitory
10082,817.7,inhibitory
10096,817.8000000000001,inhibitory
7,817.9,excitatory
56,817.9,excitatory
3,818.0,excitatory
41,818.2,excitatory
10067,818.3000000000001,inhibitory
28,818.4,excitatory
10081,818.4,inhibitory
87,818.4,excitatory
11,818.5,excitatory
10062,818.5,inhibitory
16,818.5,excitatory
4,818.5,excitatory
10015,818.6,inhibitory
90,818.6,excitatory
10061,818.7,inhibitory
10073,818.7,inhibitory
50,818.7,excitatory
10070,818.8000000000001,inhibitory
80,818.8000000000001,excitatory
10083,818.9,inhibitory
34,818.9,excitatory
10094,819.1,inhibitory
40,819.2,excitatory
10008,819.2,inhibitory
10071,819.2,inhibitory
10084,819.2,inhibitory
78,819.3000000000001,excitatory
10053,819.3000000000001,inhibitory
37,819.3000000000001,excitatory
10013,819.3000000000001,inhibitory
10022,819.4,inhibitory
86,819.5,excitatory
10048,819.5,inhibitory
26,819.6,excitatory
10021,819.6,inhibitory
23,819.6,excitatory
13,819.6,excitatory
10063,819.6,inhibitory
95,819.7,excitatory
10010,819.7,inhibitory
10014,819.7,inhibitory
2,819.8000000000001,excitatory
6,819.8000000000001,excitatory
10100,819.8000000000001,inhibitory
10058,820.0,inhibitory
68,820.1,excitatory
10016,820.1,inhibitory
44,820.2,excitatory
99,820.3000000000001,excitatory
98,820.3000000000001,excitatory
5,820.3000000000001,excitatory
10098,820.3000000000001,inhibitory
35,820.4,excitatory
64,820.5,excitatory
10026,821.3000000000001,inhibitory
49,821.8000000000001,excitatory
10027,821.8000000000001,inhibitory
10002,822.0,inhibitory
84,822.1,excitatory
10085,822.7,inhibitory
10009,822.8000000000001,inhibitory
10043,823.1,inhibitory
33,824.5,excitatory
89,824.7,excitatory
57,825.5,excitatory
10001,825.5,inhibitory
10035,825.5,inhibitory
10095,825.6,inhibitory
10039,826.1,inhibitory
81,826.2,excitatory
15,826.3000000000001,excitatory
10097,826.5,inhibitory
79,826.7,excitatory
17,826.8000000000001,excitatory
10057,826.9,inhibitory
76,826.9,excitatory
10029,827.0,inhibitory
10049,827.2,inhibitory
10047,827.3000000000001,inhibitory
67,827.5,excitatory
31,827.6,excitatory
88,827.6,excitatory
10059,827.7,inhibitory
10096,827.8000000000001,inhibitory
10086,827.8000000000001,inhibitory
10011,827.8000000000001,inhibitory
60,827.8000000000001,excitatory
48,827.8000000000001,excitatory
10030,827.9,inhibitory
10099,828.2,inhibitory
85,828.6,excitatory
10068,828.9,inhibitory
58,829.0,excitatory
29,829.2,excitatory
10022,829.2,inhibitory
32,829.3000000000001,excitatory
10072,829.3000000000001,inhibitory
10046,829.5,inhibitory
1,829.5,excitatory
10054,829.6,inhibitory
10087,829.7,inhibitory
10020,829.7,inhibitory
10005,829.9,inhibitory
96,829.9,excitatory
61,829.9,excitatory
5,830.1,excitatory
10023,830.2,inhibitory
10050,830.6,inhibitory
10075,830.6,inhibitory
10003,830.8000000000001,inhibitory
78,830.8000000000001,excitatory
86,830.9,excitatory
10051,831.0,inhibitory
52,831.1,excitatory
10070,831.1,inhibitory
10085,831.3000000000001,inhibitory
73,831.3000000000001,excitatory
38,831.3000000000001,excitatory
9,831.4,excitatory
10081,831.5,inhibitory
70,831.6,excitatory
10013,831.6,inhibitory
71,831.8000000000001,excitatory
10069,831.8000000000001,inhibitory
10004,831.9,inhibitory
10010,831.9,inhibitory
94,832.0,excitatory
10071,832.0,inhibitory
46,832.1,excitatory
8,832.2,excitatory
10092,832.2,inhibitory
10031,832.3000000000001,inhibitory
10044,832.3000000000001,inhibitory
35,832.4,excitatory
19,832.5,excitatory
87,832.6,excitatory
75,832.7,excitatory
91,832.8000000000001,excitatory
10014,832.8000000000001,inhibitory
63,833.1,excitatory
53,833.3000000000001,excitatory
10066,833.7,inhibitory
10024,833.8000000000001,inhibitory
10058,833.9,inhibitory
62,834.0,excitatory
10007,834.2,inhibitory
10025,834.5,inhibitory
25,834.6,excitatory
3,834.8000000000001,excitatory
95,835.8000000000001,excitatory
36,836.0,excitatory
10098,836.1,inhibitory
97,836.3000000000001,excitatory
55,836.4,excitatory
10083,836.7,inhibitory
10017,836.8000000000001,inhibitory
10048,836.8000000000001,inhibitory
13,836.9,excitatory
22,837.1,excitatory
10093,837.5,inhibitory
82,837.7,excitatory
10036,837.9,inhibitory
7,837.9,excitatory
40,838.0,excitatory
10032,838.0,inhibitory
10086,838.2,inhibitory
43,838.2,excitatory
93,838.4,excitatory
10016,838.5,inhibitory
26,838.5,excitatory
45,838.7,excitatory
31,838.7,excitatory
92,838.7,excitatory
10021,838.9,inhibitory
84,839.0,excitatory
10095,839.1,inhibitory
10037,839.1,inhibitory
10074,839.1,inhibitory
10065,839.2,inhibitory
72,839.2,excitatory
10064,839.4,inhibitory
10034,839.4,inhibitory
28,839.4,excitatory
10018,839.5,inhibitory
10040,839.5,inhibitory
41,839.6,excitatory
10076,839.6,inhibitory
10026,839.6,inhibitory
99,840.0,excitatory
6,840.2,excitatory
10019,840.2,inhibitory
10052,840.3000000000001,inhibitory
10097,840.3000000000001,inhibitory
10006,840.3000000000001,inhibitory
51,840.3000000000001,excitatory
10029,840.5,inhibitory
49,840.5,excitatory
27,840.9,excitatory
10090,841.0,inhibitory
10022,841.3000000000001,inhibitory
10015,841.8000000000001,inhibitory
10057,842.1,inhibitory
24,842.2,excitatory
86,842.8000000000001,excitatory
11,842.9,excitatory
10080,843.2,inhibitory
10073,843.2,inhibitory
10020,843.8000000000001,inhibitory
88,844.1,excitatory
10027,844.2,inhibitory
10079,844.5,inhibitory
10042,844.5,inhibitory
58,844.8000000000001,excitatory
53,845.1,excitatory
14,845.2,excitatory
10094,845.3000000000001,inhibitory
10043,845.3000000000001,inhibitory
1,845.8000000000001,excitatory
10069,846.2,inhibitory
10009,846.3000000000001,inhibitory
10003,846.3000000000001,inhibitory
21,846.4,excitatory
18,846.4,excitatory
10041,846.4,inhibitory
10053,846.4,inhibitory
71,846.5,excitatory
38,846.5,excitatory
65,846.6,excitatory
2,846.6,excitatory
74,846.7,excitatory
10059,846.7,inhibitory
37,846.8000000000001,excitatory
39,847.0,excitatory
97,847.6,excitatory
83,847.6,excitatory
41,847.7,excitatory
10078,847.7,inhibitory
10091,848.0,inhibitory
10058,848.0,inhibitory
34,848.0,excitatory
28,848.1,excitatory
10037,848.1,inhibitory
10077,848.1,inhibitory
10084,848.1,inhibitory
15,848.3000000000001,excitatory
80,848.4,excitatory
93,848.6,excitatory
45,848.9,excitatory
62,849.2,excitatory
77,849.3000000000001,excitatory
10030,849.3000000000001,inhibitory
10055,849.3000000000001,inhibitory
10049,849.6,inhibitory
50,849.8000000000001,excitatory
10018,850.3000000000001,inhibitory
10028,850.4,inhibitory
10044,850.4,inhibitory
10085,850.4,inhibitory
100,850.7,excitatory
10016,850.8000000000001,inhibitory
10031,850.8000000000001,inhibitory
10014,850.9,inhibitory
10096,851.0,inhibitory
46,851.1,excitatory
85,851.3000000000001,excitatory
10,851.4,excitatory
32,852.0,excitatory
10022,852.1,inhibitory
57,852.1,excitatory
59,852.2,excitatory
10099,852.3000000000001,inhibitory
42,852.5,excitatory
10036,852.8000000000001,inhibitory
10064,853.5,inhibitory
23,853.6,excitatory
44,853.7,excitatory
64,853.8000000000001,excitatory
10025,854.1,inhibitory
36,854.4,excitatory
91,854.7,excitatory
10065,854.9,inhibitory
10001,855.1,inhibitory
94,855.2,excitatory
10100,855.4,inhibitory
75,855.6,excitatory
55,855.7,excitatory
70,855.8000000000001,excitatory
49,855.8000000000001,excitatory
10071,855.9,inhibitory
10021,856.2,inhibitory
89,856.3000000000001,excitatory
58,856.3000000000001,excitatory
10013,856.5,inhibitory
26,856.5,excitatory
10045,856.5,inhibitory
20,856.6,excitatory
30,856.6,excitatory
56,856.6,excitatory
7,856.6,excitatory
10061,856.7,inhibitory
10095,856.7,inhibitory
10088,856.7,inhibitory
10076,856.7,inhibitory
96,856.8000000000001,excitatory
10029,856.8000000000001,inhibitory
10050,857.0,inhibitory
10002,857.0,inhibitory
78,857.3000000000001,excitatory
10010,857.4,inhibitory
22,857.5,excitatory
10067,857.6,inhibitory
10066,857.6,inhibitory
60,857.6,excitatory
10043,857.6,inhibitory
10062,857.8000000000001,inhibitory
11,857.8000000000001,excitatory
95,857.8000000000001,excitatory
12,857.8000000000001,excitatory
54,857.9,excitatory
10020,857.9,inhibitory
10046,857.9,inhibitory
83,858.0,excitatory
10069,858.0,inhibitory
10081,858.1,inhibitory
10035,858.2,inhibitory
37,858.2,excitatory
10056,858.3000000000001,inhibitory
81,858.3000000000001,excitatory
90,858.4,excitatory
10034,858.5,inhibitory
84,858.6,excitatory
10004,858.6,inhibitory
10048,858.6,inhibitory
99,858.8000000000001,excitatory
87,858.9,excitatory
23,858.9,excitatory
79,859.0,excitatory
10047,859.1,inhibitory
10060,859.2,inhibitory
10063,859.3000000000001,inhibitory
10068,859.4,inhibitory
18,859.7,excitatory
51,860.6,excitatory
25,860.7,excitatory
10077,860.8000000000001,inhibitory
69,861.1,excitatory
10091,861.2,inhibitory
17,861.2,excitatory
10052,861.4,inhibitory
31,861.5,excitatory
98,861.7,excitatory
10006,861.7,inhibitory
10038,861.9,inhibitory
47,862.0,excitatory
61,862.2,excitatory
10075,862.3000000000001,inhibitory
10051,862.4,inhibitory
10033,862.4,inhibitory
33,862.5,excitatory
10087,862.5,inhibitory
34,862.6,excitatory
80,862.6,excitatory
48,862.7,excitatory
10059,862.7,inhibitory
10005,862.8000000000001,inhibitory
76,862.9,excitatory
4,863.1,excitatory
10074,863.2,inhibitory
63,863.4,excitatory
21,863.5,excitatory
10039,863.7,inhibitory
16,863.8000000000001,excitatory
67,863.8000000000001,excitatory
10086,864.0,inhibitory
7,864.0,excitatory
2,864.1,excitatory
39,864.1,excitatory
10057,864.3000000000001,inhibitory
10015,864.3000000000001,inhibitory
38,864.5,excitatory
53,864.5,excitatory
43,864.7,excitatory
10055,864.9,inhibitory
35,864.9,excitatory
10026,865.0,inhibitory
6,865.1,excitatory
66,865.2,excitatory
10030,865.5,inhibitory
10098,865.8000000000001,inhibitory
10036,866.1,inhibitory
10089,866.2,inhibitory
5,866.2,excitatory
10083,866.3000000000001,inhibitory
10060,866.4,inhibitory
10094,866.4,inhibitory
57,866.4,excitatory
73,866.4,excitatory
52,866.5,excitatory
10042,866.7,inhibitory
59,866.7,excitatory
10058,866.9,inhibitory
10062,866.9,inhibitory
10032,866.9,inhibitory
74,867.0,excitatory
29,867.1,excitatory
10084,867.1,inhibitory
45,867.8000000000001,excitatory
10016,868.1,inhibitory
13,868.3000000000001,excitatory
84,868.5,excitatory
68,868.9,excitatory
92,869.0,excitatory
10031,869.1,inhibitory
46,869.2,excitatory
88,869.3000000000001,excitatory
77,869.3000000000001,excitatory
10099,869.3000000000001,inhibitory
19,869.7,excitatory
18,869.7,excitatory
3,869.8000000000001,excitatory
41,869.9,excitatory
15,870.2,excitatory
10041,870.3000000000001,inhibitory
50,870.4,excitatory
89,870.6,excitatory
10072,870.6,inhibitory
10023,870.8000000000001,inhibitory
8,870.8000000000001,excitatory
10043,871.3000000000001,inhibitory
10040,871.6,inhibitory
10,872.3000000000001,excitatory
27,872.6,excitatory
10051,872.8000000000001,inhibitory
10019,873.1,inhibitory
10007,873.6,inhibitory
10049,873.7,inhibitory
1,873.7,excitatory
10088,874.2,inhibitory
10073,874.3000000000001,inhibitory
10037,874.4,inhibitory
10028,874.5,inhibitory
55,874.7,excitatory
10024,875.1,inhibitory
14,875.1,excitatory
10097,875.3000000000001,inhibitory
86,875.3000000000001,excitatory
10047,875.4,inhibitory
36,875.4,excitatory
10067,875.6,inhibitory
75,875.6,excitatory
10018,875.6,inhibitory
51,875.7,excitatory
10082,875.9,inhibitory
10056,875.9,inhibitory
78,875.9,excitatory
97,875.9,excitatory
47,876.1,excitatory
10087,876.2,inhibitory
30,876.2,excitatory
10053,876.2,inhibitory
10003,876.8000000000001,inhibitory
82,876.9,excitatory
40,877.0,excitatory
6,877.1,excitatory
10012,877.2,inhibitory
12,877.3000000000001,excitatory
10022,877.5,inhibitory
10075,878.0,inhibitory
2,878.1,excitatory
10042,878.2,inhibitory
10048,878.5,inhibitory
71,878.5,excitatory
95,878.6,excitatory
10096,878.7,inhibitory
48,878.8000000000001,excitatory
9,878.8000000000001,excitatory
22,879.6,excitatory
10039,879.8000000000001,inhibitory
43,879.9,excitatory
10004,880.1,inhibitory
29,880.1,excitatory
35,880.2,excitatory
53,880.2,excitatory
69,880.4,excitatory
10076,880.6,inhibitory
10027,880.7,inhibitory
10001,880.7,inhibitory
42,880.8000000000001,excitatory
10079,880.8000000000001,inhibitory
45,880.9,excitatory
10070,881.2,inhibitory
10059,881.3000000000001,inhibitory
20,881.7,excitatory
67,881.7,excitatory
10063,881.7,inhibitory
26,881.7,excitatory
10092,881.8000000000001,inhibitory
24,881.8000000000001,excitatory
25,882.0,excitatory
63,882.0,excitatory
99,882.1,excitatory
10064,882.1,inhibitory
56,882.2,excitatory
64,882.3000000000001,excitatory
10049,882.5,inhibitory
5,882.9,excitatory
10090,883.0,inhibitory
54,883.1,excitatory
10061,883.1,inhibitory
10025,883.2,inhibitory
90,883.2,excitatory
65,883.3000000000001,excitatory
92,883.3000000000001,excitatory
46,883.4,excitatory
34,883.4,excitatory
10008,883.5,inhibitory
10058,883.5,inhibitory
10062,883.6,inhibitory
32,883.6,excitatory
23,883.6,excitatory
31,883.7,excitatory
10093,883.7,inhibitory
10014,883.8000000000001,inhibitory
28,883.8000000000001,excitatory
66,883.8000000000001,excitatory
61,883.9,excitatory
85,884.0,excitatory
10078,884.0,inhibitory
10035,884.0,inhibitory
38,884.1,excitatory
10046,884.4,inhibitory
52,884.5,excitatory
10034,884.6,inhibitory
10065,884.6,inhibitory
10011,884.7,inhibitory
10044,884.8000000000001,inhibitory
10066,884.8000000000001,inhibitory
10071,884.9,inhibitory
59,884.9,excitatory
10029,884.9,inhibitory
72,885.0,excitatory
10085,885.0,inhibitory
10080,885.0,inhibitory
96,885.1,excitatory
10099,885.1,inhibitory
10053,885.2,inhibitory
17,885.2,excitatory
60,885.2,excitatory
10074,885.2,inhibitory
10021,885.4,inhibitory
10084,885.5,inhibitory
10098,885.6,inhibitory
10018,885.7,inhibitory
10015,885.7,inhibitory
19,885.7,excitatory
37,885.8000000000001,excitatory
49,885.9,excitatory
81,885.9,excitatory
94,885.9,excitatory
10052,886.1,inhibitory
33,886.1,excitatory
10060,886.2,inhibitory
10013,886.4,inhibitory
62,886.9,excitatory
10017,887.5,inhibitory
75,888.8000000000001,excitatory
10088,889.2,inhibitory
10020,889.3000000000001,inhibitory
22,889.5,excitatory
10094,889.5,inhibitory
10040,889.6,inhibitory
6,889.8000000000001,excitatory
10024,889.8000000000001,inhibitory
16,890.1,excitatory
10023,890.2,inhibitory
